"Drug-Induced Liver Injury, Chronic", "Drug-Induced Liver Injury, Chronic"
"Heart Arrest", "Heart Arrest"
"Ganglioneuroblastoma", "Ganglioneuroblastoma"
"Ophthalmia Neonatorum", "Ophthalmia Neonatorum"
"Cushing Syndrome", "Cushing Syndrome"
"Hyperplasia", "Hyperplasia"
"Hypertension, Portal", "Hypertension, Portal"
"Periodontal Attachment Loss", "Periodontal Attachment Loss"
"Cholestasis", "Cholestasis"
"Gingival Diseases", "Gingival Diseases"
"Hyperaldosteronism", "Hyperaldosteronism"
"Hypertrophy, Right Ventricular", "Hypertrophy, Right Ventricular"
"Heart Failure", "Heart Failure"
"Fissure in Ano", "Fissure in Ano"
"Endometriosis", "Endometriosis"
"HIV-Associated Lipodystrophy Syndrome", "HIV-Associated Lipodystrophy Syndrome"
"Cerebral Infarction", "Cerebral Infarction"
"Vomiting", "Vomiting"
"Schizophrenia", "Schizophrenia"
"Earache", "Earache"
"Chlamydia Infections", "Chlamydia Infections"
"Hernia, Hiatal", "Hernia, Hiatal"
"Esophageal Spasm, Diffuse", "Esophageal Spasm, Diffuse"
"Short Bowel Syndrome", "Short Bowel Syndrome"
"Hematoma, Epidural, Spinal", "Hematoma, Epidural, Spinal"
"Spinal Osteophytosis", "Spinal Osteophytosis"
"Urological Manifestations", "Urological Manifestations"
"Tracheitis", "Tracheitis"
"Feeding and Eating Disorders", "Feeding and Eating Disorders"
"Dental Pulp Diseases", "Dental Pulp Diseases"
"Digestive System Fistula", "Digestive System Fistula"
"Carcinoma, Hepatocellular", "Carcinoma, Hepatocellular"
"Sexually Transmitted Diseases", "Sexually Transmitted Diseases"
"Anorexia Nervosa", "Anorexia Nervosa"
"Burnout, Professional", "Burnout, Professional"
"Ventricular Premature Complexes", "Ventricular Premature Complexes"
"Vocal Cord Paralysis", "Vocal Cord Paralysis"
"Follicular Cyst", "Follicular Cyst"
"Neurodegenerative Diseases", "Neurodegenerative Diseases"
"Tumor Virus Infections", "Tumor Virus Infections"
"Discitis", "Discitis"
"Granuloma, Giant Cell", "Granuloma, Giant Cell"
"Positive-Pressure Respiration, Intrinsic", "Positive-Pressure Respiration, Intrinsic"
"Ureaplasma Infections", "Ureaplasma Infections"
"Mycosis Fungoides", "Mycosis Fungoides"
"Mucopolysaccharidoses", "Mucopolysaccharidoses"
"Pregnancy Complications, Neoplastic", "Pregnancy Complications, Neoplastic"
"Lymphadenopathy", "Lymphadenopathy"
"Polychondritis, Relapsing", "Polychondritis, Relapsing"
"Neurofibromatosis 1", "Neurofibromatosis 1"
"Iatrogenic Disease", "Iatrogenic Disease"
"Postural Orthostatic Tachycardia Syndrome", "Postural Orthostatic Tachycardia Syndrome"
"Whooping Cough", "Whooping Cough"
"Klinefelter Syndrome", "Klinefelter Syndrome"
"Pneumothorax", "Pneumothorax"
"Snake Bites", "Snake Bites"
"Congenital Microtia", "Congenital Microtia"
"Opsoclonus-Myoclonus Syndrome", "Opsoclonus-Myoclonus Syndrome"
"Tracheobronchomalacia", "Tracheobronchomalacia"
"Osteogenesis Imperfecta", "Osteogenesis Imperfecta"
"Lip Neoplasms", "Lip Neoplasms"
"Delayed Emergence from Anesthesia", "Delayed Emergence from Anesthesia"
"Peroxisomal Disorders", "Peroxisomal Disorders"
"Cellulitis", "Cellulitis"
"Myokymia", "Myokymia"
"Panniculitis", "Panniculitis"
"Megalencephaly", "Megalencephaly"
"Dysostoses", "Dysostoses"
"Vasculitis, Leukocytoclastic, Cutaneous", "Vasculitis, Leukocytoclastic, Cutaneous"
"Onychomycosis", "Onychomycosis"
"Polyneuropathies", "Polyneuropathies"
"Anus Neoplasms", "Anus Neoplasms"
"Small Cell Lung Carcinoma", "Small Cell Lung Carcinoma"
"Psychomotor Agitation", "Psychomotor Agitation"
"Implant Capsular Contracture", "Implant Capsular Contracture"
"Cervical Intraepithelial Neoplasia", "Cervical Intraepithelial Neoplasia"
"Varicocele", "Varicocele"
"Drowning", "Drowning"
"Ileal Diseases", "Ileal Diseases"
"Peripheral Nerve Injuries", "Peripheral Nerve Injuries"
"Cardiac Output, High", "Cardiac Output, High"
"Monckeberg Medial Calcific Sclerosis", "Monckeberg Medial Calcific Sclerosis"
"Dyspnea", "Dyspnea"
"Psoriasis", "Psoriasis"
"Pelvic Neoplasms", "Pelvic Neoplasms"
"Schizotypal Personality Disorder", "Schizotypal Personality Disorder"
"Bronchial Spasm", "Bronchial Spasm"
"Endometritis", "Endometritis"
"Alcohol Withdrawal Delirium", "Alcohol Withdrawal Delirium"
"Acute Radiation Syndrome", "Acute Radiation Syndrome"
"Adenoma, Bile Duct", "Adenoma, Bile Duct"
"Hematoma, Subdural", "Hematoma, Subdural"
"Anemia, Diamond-Blackfan", "Anemia, Diamond-Blackfan"
"De Lange Syndrome", "De Lange Syndrome"
"Helicobacter Infections", "Helicobacter Infections"
"Zika Virus Infection", "Zika Virus Infection"
"Cerebellar Diseases", "Cerebellar Diseases"
"Hepatitis A", "Hepatitis A"
"Genetic Diseases, Inborn", "Genetic Diseases, Inborn"
"Hereditary Angioedema Types I and II", "Hereditary Angioedema Types I and II"
"Sunburn", "Sunburn"
"Melorheostosis", "Melorheostosis"
"Raynaud Disease", "Raynaud Disease"
"Hypokalemia", "Hypokalemia"
"Von Hippel-Lindau Disease", "Von Hippel-Lindau Disease"
"Steatorrhea", "Steatorrhea"
"Diverticulum", "Diverticulum"
"Puerperal Disorders", "Puerperal Disorders"
"Albuminuria", "Albuminuria"
"Lymphoma, T-Cell, Peripheral", "Lymphoma, T-Cell, Peripheral"
"Bipolar and Related Disorders", "Bipolar and Related Disorders"
"Yersinia pseudotuberculosis Infections", "Yersinia pseudotuberculosis Infections"
"Optic Atrophies, Hereditary", "Optic Atrophies, Hereditary"
"Lupus Nephritis", "Lupus Nephritis"
"Behavioral Symptoms", "Behavioral Symptoms"
"Tracheoesophageal Fistula", "Tracheoesophageal Fistula"
"Wernicke Encephalopathy", "Wernicke Encephalopathy"
"Conjunctivitis", "Conjunctivitis"
"Vasa Previa", "Vasa Previa"
"Agnosia", "Agnosia"
"Contusions", "Contusions"
"Tangier Disease", "Tangier Disease"
"Obsessive-Compulsive Disorder", "Obsessive-Compulsive Disorder"
"Galactorrhea", "Galactorrhea"
"Dystonia Musculorum Deformans", "Dystonia Musculorum Deformans"
"Gonorrhea", "Gonorrhea"
"Hypertriglyceridemic Waist", "Hypertriglyceridemic Waist"
"Language Development Disorders", "Language Development Disorders"
"Glomus Tumor", "Glomus Tumor"
"Urinary Bladder Neck Obstruction", "Urinary Bladder Neck Obstruction"
"Corynebacterium Infections", "Corynebacterium Infections"
"Kaposi Varicelliform Eruption", "Kaposi Varicelliform Eruption"
"Pyruvate Dehydrogenase Complex Deficiency Disease", "Pyruvate Dehydrogenase Complex Deficiency Disease"
"Urethral Obstruction", "Urethral Obstruction"
"Lipomatosis", "Lipomatosis"
"Oculocerebrorenal Syndrome", "Oculocerebrorenal Syndrome"
"Bone Cysts", "Bone Cysts"
"Klippel-Feil Syndrome", "Klippel-Feil Syndrome"
"Purpura", "Purpura"
"Polymicrogyria", "Polymicrogyria"
"Intra-Abdominal Hypertension", "Intra-Abdominal Hypertension"
"Intestinal Atresia", "Intestinal Atresia"
"Peritonitis, Tuberculous", "Peritonitis, Tuberculous"
"Urinary Bladder Diseases", "Urinary Bladder Diseases"
"Intussusception", "Intussusception"
"Anticipation, Genetic", "Anticipation, Genetic"
"Pain, Referred", "Pain, Referred"
"Platybasia", "Platybasia"
"Postoperative Hemorrhage", "Postoperative Hemorrhage"
"Menstruation Disturbances", "Menstruation Disturbances"
"Hand Deformities", "Hand Deformities"
"Mite Infestations", "Mite Infestations"
"Liver Diseases", "Liver Diseases"
"Fibromuscular Dysplasia", "Fibromuscular Dysplasia"
"Nystagmus, Pathologic", "Nystagmus, Pathologic"
"Airway Obstruction", "Airway Obstruction"
"Picornaviridae Infections", "Picornaviridae Infections"
"Distal Myopathies", "Distal Myopathies"
"Apudoma", "Apudoma"
"Oliguria", "Oliguria"
"Hemoglobinuria", "Hemoglobinuria"
"Stomach Diseases", "Stomach Diseases"
"Diaphragmatic Eventration", "Diaphragmatic Eventration"
"Burkholderia Infections", "Burkholderia Infections"
"Ovarian Cysts", "Ovarian Cysts"
"Multiple Sulfatase Deficiency Disease", "Multiple Sulfatase Deficiency Disease"
"Intestinal Polyposis", "Intestinal Polyposis"
"Port-Wine Stain", "Port-Wine Stain"
"Accessory Nerve Diseases", "Accessory Nerve Diseases"
"Open Bite", "Open Bite"
"Leukemia, Basophilic, Acute", "Leukemia, Basophilic, Acute"
"Kashin-Beck Disease", "Kashin-Beck Disease"
"Epilepsy, Complex Partial", "Epilepsy, Complex Partial"
"Cross Infection", "Cross Infection"
"Nephrocalcinosis", "Nephrocalcinosis"
"Neurasthenia", "Neurasthenia"
"Insulin Resistance", "Insulin Resistance"
"Respiratory Sounds", "Respiratory Sounds"
"Musculoskeletal Abnormalities", "Musculoskeletal Abnormalities"
"Finger Injuries", "Finger Injuries"
"Neoplasm Micrometastasis", "Neoplasm Micrometastasis"
"Vitreous Hemorrhage", "Vitreous Hemorrhage"
"Fatigue Syndrome, Chronic", "Fatigue Syndrome, Chronic"
"Lipodystrophy, Congenital Generalized", "Lipodystrophy, Congenital Generalized"
"Muscle Rigidity", "Muscle Rigidity"
"Gyrate Atrophy", "Gyrate Atrophy"
"Esophageal Diseases", "Esophageal Diseases"
"Scleroderma, Limited", "Scleroderma, Limited"
"Scleroderma, Systemic", "Scleroderma, Systemic"
"Tay-Sachs Disease, AB Variant", "Tay-Sachs Disease, AB Variant"
"Farber Lipogranulomatosis", "Farber Lipogranulomatosis"
"Sphincter of Oddi Dysfunction", "Sphincter of Oddi Dysfunction"
"Tuberculosis, Miliary", "Tuberculosis, Miliary"
"Wheat Hypersensitivity", "Wheat Hypersensitivity"
"Peripheral Vascular Diseases", "Peripheral Vascular Diseases"
"Pilomatrixoma", "Pilomatrixoma"
"Nerve Degeneration", "Nerve Degeneration"
"Multiple Personality Disorder", "Multiple Personality Disorder"
"Leukemia, Mast-Cell", "Leukemia, Mast-Cell"
"Chikungunya Fever", "Chikungunya Fever"
"Sigmoid Neoplasms", "Sigmoid Neoplasms"
"Tension-Type Headache", "Tension-Type Headache"
"Pancreatitis, Chronic", "Pancreatitis, Chronic"
"Gingival Recession", "Gingival Recession"
"Cluster Headache", "Cluster Headache"
"Swayback", "Swayback"
"Olfaction Disorders", "Olfaction Disorders"
"Bone Diseases, Infectious", "Bone Diseases, Infectious"
"Infant Nutrition Disorders", "Infant Nutrition Disorders"
"Inert Gas Narcosis", "Inert Gas Narcosis"
"Glanders", "Glanders"
"Cerebral Hemorrhage, Traumatic", "Cerebral Hemorrhage, Traumatic"
"Dislocations", "Dislocations"
"Urinary Bladder, Overactive", "Urinary Bladder, Overactive"
"Bronchial Hyperreactivity", "Bronchial Hyperreactivity"
"Hyperglycemia", "Hyperglycemia"
"Fractures, Malunited", "Fractures, Malunited"
"Rhabdomyosarcoma", "Rhabdomyosarcoma"
"Rotavirus Infections", "Rotavirus Infections"
"Tuberculosis, Pulmonary", "Tuberculosis, Pulmonary"
"Urogenital Neoplasms", "Urogenital Neoplasms"
"Ganglioglioma", "Ganglioglioma"
"Sunstroke", "Sunstroke"
"Muscle Weakness", "Muscle Weakness"
"Agammaglobulinemia", "Agammaglobulinemia"
"Persistent Hyperplastic Primary Vitreous", "Persistent Hyperplastic Primary Vitreous"
"Trisomy", "Trisomy"
"Nephroma, Mesoblastic", "Nephroma, Mesoblastic"
"Fibrosis", "Fibrosis"
"Herpes Zoster Oticus", "Herpes Zoster Oticus"
"Tarlov Cysts", "Tarlov Cysts"
"De Quervain Disease", "De Quervain Disease"
"Pseudoxanthoma Elasticum", "Pseudoxanthoma Elasticum"
"Parasitemia", "Parasitemia"
"Spinocerebellar Degenerations", "Spinocerebellar Degenerations"
"Fasciitis, Necrotizing", "Fasciitis, Necrotizing"
"Rubella Syndrome, Congenital", "Rubella Syndrome, Congenital"
"Sex Chromosome Aberrations", "Sex Chromosome Aberrations"
"Encephalomyelitis, Acute Disseminated", "Encephalomyelitis, Acute Disseminated"
"Hematoma, Subdural, Chronic", "Hematoma, Subdural, Chronic"
"Sprains and Strains", "Sprains and Strains"
"Pregnancy Complications, Hematologic", "Pregnancy Complications, Hematologic"
"Constriction, Pathologic", "Constriction, Pathologic"
"Aggression", "Aggression"
"Latent Tuberculosis", "Latent Tuberculosis"
"Nuchal Cord", "Nuchal Cord"
"Duodenogastric Reflux", "Duodenogastric Reflux"
"Spinal Muscular Atrophies of Childhood", "Spinal Muscular Atrophies of Childhood"
"Microsatellite Instability", "Microsatellite Instability"
"Endodermal Sinus Tumor", "Endodermal Sinus Tumor"
"Craniofacial Abnormalities", "Craniofacial Abnormalities"
"Urolithiasis", "Urolithiasis"
"Dysthymic Disorder", "Dysthymic Disorder"
"Pruritus Vulvae", "Pruritus Vulvae"
"Nociceptive Pain", "Nociceptive Pain"
"Neurocysticercosis", "Neurocysticercosis"
"Heart Defects, Congenital", "Heart Defects, Congenital"
"Gait Ataxia", "Gait Ataxia"
"Acanthocheilonemiasis", "Acanthocheilonemiasis"
"Equinus Deformity", "Equinus Deformity"
"Dermatitis Herpetiformis", "Dermatitis Herpetiformis"
"Consciousness Disorders", "Consciousness Disorders"
"Breast Cyst", "Breast Cyst"
"Thyroid Diseases", "Thyroid Diseases"
"Neuroectodermal Tumors", "Neuroectodermal Tumors"
"Magnesium Deficiency", "Magnesium Deficiency"
"Sleep-Wake Transition Disorders", "Sleep-Wake Transition Disorders"
"Colitis", "Colitis"
"Fasciculation", "Fasciculation"
"Hallux Rigidus", "Hallux Rigidus"
"Sarcoma, Clear Cell", "Sarcoma, Clear Cell"
"Adrenal Insufficiency", "Adrenal Insufficiency"
"Fecal Incontinence", "Fecal Incontinence"
"Leukemia, Myelogenous, Chronic, BCR-ABL Positive", "Leukemia, Myelogenous, Chronic, BCR-ABL Positive"
"Hearing Loss, Conductive", "Hearing Loss, Conductive"
"Fetal Nutrition Disorders", "Fetal Nutrition Disorders"
"Spondylolisthesis", "Spondylolisthesis"
"Prostatic Hyperplasia", "Prostatic Hyperplasia"
"Chalazion", "Chalazion"
"Acidosis", "Acidosis"
"Sialadenitis", "Sialadenitis"
"Brain Injuries, Traumatic", "Brain Injuries, Traumatic"
"Fallopian Tube Neoplasms", "Fallopian Tube Neoplasms"
"Hypernatremia", "Hypernatremia"
"Gangliosidoses", "Gangliosidoses"
"Common Bile Duct Neoplasms", "Common Bile Duct Neoplasms"
"Intestinal Polyps", "Intestinal Polyps"
"Philadelphia Chromosome", "Philadelphia Chromosome"
"Breast Neoplasms", "Breast Neoplasms"
"Idiopathic Interstitial Pneumonias", "Idiopathic Interstitial Pneumonias"
"Snoring", "Snoring"
"Paraparesis", "Paraparesis"
"Cerebrovascular Trauma", "Cerebrovascular Trauma"
"Vocal Cord Dysfunction", "Vocal Cord Dysfunction"
"Leprosy, Lepromatous", "Leprosy, Lepromatous"
"Cognition Disorders", "Cognition Disorders"
"Rib Fractures", "Rib Fractures"
"Vitreous Detachment", "Vitreous Detachment"
"Congenital Abnormalities", "Congenital Abnormalities"
"Vaginitis", "Vaginitis"
"Overbite", "Overbite"
"Uterine Hemorrhage", "Uterine Hemorrhage"
"Epilepsy, Post-Traumatic", "Epilepsy, Post-Traumatic"
"Postoperative Complications", "Postoperative Complications"
"Cumulative Trauma Disorders", "Cumulative Trauma Disorders"
"Hematologic Neoplasms", "Hematologic Neoplasms"
"Acidosis, Renal Tubular", "Acidosis, Renal Tubular"
"Cytomegalovirus Infections", "Cytomegalovirus Infections"
"Phimosis", "Phimosis"
"Glossitis, Benign Migratory", "Glossitis, Benign Migratory"
"Orthostatic Intolerance", "Orthostatic Intolerance"
"Hepatitis, Autoimmune", "Hepatitis, Autoimmune"
"Atrophy", "Atrophy"
"Salpingitis", "Salpingitis"
"Apnea", "Apnea"
"Panic Disorder", "Panic Disorder"
"Familial Hypophosphatemic Rickets", "Familial Hypophosphatemic Rickets"
"Skin Neoplasms", "Skin Neoplasms"
"Cachexia", "Cachexia"
"Taeniasis", "Taeniasis"
"Enophthalmos", "Enophthalmos"
"Infertility", "Infertility"
"Diverticulum, Esophageal", "Diverticulum, Esophageal"
"Osteoporotic Fractures", "Osteoporotic Fractures"
"Vasculitis, Central Nervous System", "Vasculitis, Central Nervous System"
"Kidney Tubular Necrosis, Acute", "Kidney Tubular Necrosis, Acute"
"Hepatitis D", "Hepatitis D"
"Hypophosphatasia", "Hypophosphatasia"
"Progeria", "Progeria"
"DNA Virus Infections", "DNA Virus Infections"
"Obesity, Metabolically Benign", "Obesity, Metabolically Benign"
"Leydig Cell Tumor", "Leydig Cell Tumor"
"Nail Diseases", "Nail Diseases"
"Neurologic Manifestations", "Neurologic Manifestations"
"Dysentery", "Dysentery"
"Tetrasomy", "Tetrasomy"
"Disease Susceptibility", "Disease Susceptibility"
"Pyruvate Metabolism, Inborn Errors", "Pyruvate Metabolism, Inborn Errors"
"Acute Kidney Injury", "Acute Kidney Injury"
"Sleep Bruxism", "Sleep Bruxism"
"CADASIL", "CADASIL"
"Hemolysis", "Hemolysis"
"Rectocele", "Rectocele"
"Arm Injuries", "Arm Injuries"
"Haemophilus Infections", "Haemophilus Infections"
"Eosinophilia-Myalgia Syndrome", "Eosinophilia-Myalgia Syndrome"
"Placenta, Retained", "Placenta, Retained"
"Communicable Diseases, Emerging", "Communicable Diseases, Emerging"
"Epilepsies, Myoclonic", "Epilepsies, Myoclonic"
"Mesothelioma", "Mesothelioma"
"Tabes Dorsalis", "Tabes Dorsalis"
"Azoospermia", "Azoospermia"
"Sigmoid Diseases", "Sigmoid Diseases"
"Psychotic Disorders", "Psychotic Disorders"
"Brain Injuries", "Brain Injuries"
"Polyarteritis Nodosa", "Polyarteritis Nodosa"
"Leukoplakia, Hairy", "Leukoplakia, Hairy"
"Diseases in Twins", "Diseases in Twins"
"Urinary Incontinence", "Urinary Incontinence"
"Scleroderma, Diffuse", "Scleroderma, Diffuse"
"Leukemia, Erythroblastic, Acute", "Leukemia, Erythroblastic, Acute"
"Hypercalcemia", "Hypercalcemia"
"Polyhydramnios", "Polyhydramnios"
"Euthyroid Sick Syndromes", "Euthyroid Sick Syndromes"
"Retinopathy of Prematurity", "Retinopathy of Prematurity"
"Body Dysmorphic Disorders", "Body Dysmorphic Disorders"
"Glycogen Storage Disease Type I", "Glycogen Storage Disease Type I"
"Abortion, Threatened", "Abortion, Threatened"
"Anovulation", "Anovulation"
"Carotid-Cavernous Sinus Fistula", "Carotid-Cavernous Sinus Fistula"
"Intestinal Volvulus", "Intestinal Volvulus"
"Colorectal Neoplasms, Hereditary Nonpolyposis", "Colorectal Neoplasms, Hereditary Nonpolyposis"
"Spinal Cord Compression", "Spinal Cord Compression"
"Tendon Injuries", "Tendon Injuries"
"Bronchomalacia", "Bronchomalacia"
"Tennis Elbow", "Tennis Elbow"
"Acanthosis Nigricans", "Acanthosis Nigricans"
"Coronary Vasospasm", "Coronary Vasospasm"
"Encephalomyelitis", "Encephalomyelitis"
"Orthomyxoviridae Infections", "Orthomyxoviridae Infections"
"Mastocytosis, Systemic", "Mastocytosis, Systemic"
"Wolfram Syndrome", "Wolfram Syndrome"
"Gastritis, Atrophic", "Gastritis, Atrophic"
"Duodenal Ulcer", "Duodenal Ulcer"
"Appendicitis", "Appendicitis"
"Chagas Cardiomyopathy", "Chagas Cardiomyopathy"
"Child Development Disorders, Pervasive", "Child Development Disorders, Pervasive"
"Tachycardia, Atrioventricular Nodal Reentry", "Tachycardia, Atrioventricular Nodal Reentry"
"Amino Acid Metabolism, Inborn Errors", "Amino Acid Metabolism, Inborn Errors"
"Paraganglioma, Extra-Adrenal", "Paraganglioma, Extra-Adrenal"
"Lymphoma", "Lymphoma"
"Bacterial Infections", "Bacterial Infections"
"Cri-du-Chat Syndrome", "Cri-du-Chat Syndrome"
"Papilloma", "Papilloma"
"Periapical Periodontitis", "Periapical Periodontitis"
"Acute Pain", "Acute Pain"
"Neutropenia", "Neutropenia"
"Disorders of Environmental Origin", "Disorders of Environmental Origin"
"Enterovirus Infections", "Enterovirus Infections"
"Postpartum Thyroiditis", "Postpartum Thyroiditis"
"Adenoma, Oxyphilic", "Adenoma, Oxyphilic"
"Hyperlactatemia", "Hyperlactatemia"
"Kallmann Syndrome", "Kallmann Syndrome"
"Emergence Delirium", "Emergence Delirium"
"Leriche Syndrome", "Leriche Syndrome"
"Abdominal Abscess", "Abdominal Abscess"
"Meningococcal Infections", "Meningococcal Infections"
"Neurilemmoma", "Neurilemmoma"
"Addison Disease", "Addison Disease"
"Affective Symptoms", "Affective Symptoms"
"Lipedema", "Lipedema"
"Legg-Calve-Perthes Disease", "Legg-Calve-Perthes Disease"
"Lung Neoplasms", "Lung Neoplasms"
"Chromosomal Instability", "Chromosomal Instability"
"Candidiasis, Vulvovaginal", "Candidiasis, Vulvovaginal"
"Tachycardia", "Tachycardia"
"Nose Diseases", "Nose Diseases"
"Usher Syndromes", "Usher Syndromes"
"Acute Chest Syndrome", "Acute Chest Syndrome"
"Hearing Loss, Functional", "Hearing Loss, Functional"
"Congenital Disorders of Glycosylation", "Congenital Disorders of Glycosylation"
"Hepatitis D, Chronic", "Hepatitis D, Chronic"
"Steatitis", "Steatitis"
"Cyanosis", "Cyanosis"
"Depressive Disorder", "Depressive Disorder"
"Peritoneal Diseases", "Peritoneal Diseases"
"Leber Congenital Amaurosis", "Leber Congenital Amaurosis"
"Balkan Nephropathy", "Balkan Nephropathy"
"Urea Cycle Disorders, Inborn", "Urea Cycle Disorders, Inborn"
"Gastrointestinal Hemorrhage", "Gastrointestinal Hemorrhage"
"Charcot-Marie-Tooth Disease", "Charcot-Marie-Tooth Disease"
"Ataxia Telangiectasia", "Ataxia Telangiectasia"
"Kartagener Syndrome", "Kartagener Syndrome"
"Epilepsy, Absence", "Epilepsy, Absence"
"Bronchopneumonia", "Bronchopneumonia"
"Leg Length Inequality", "Leg Length Inequality"
"Skull Base Neoplasms", "Skull Base Neoplasms"
"Cystic Adenomatoid Malformation of Lung, Congenital", "Cystic Adenomatoid Malformation of Lung, Congenital"
"Retinal Dystrophies", "Retinal Dystrophies"
"Overnutrition", "Overnutrition"
"Laryngeal Nerve Injuries", "Laryngeal Nerve Injuries"
"Dermatitis, Seborrheic", "Dermatitis, Seborrheic"
"Uveal Neoplasms", "Uveal Neoplasms"
"Hepatic Insufficiency", "Hepatic Insufficiency"
"Liver Failure", "Liver Failure"
"Histiocytoma, Malignant Fibrous", "Histiocytoma, Malignant Fibrous"
"Constipation", "Constipation"
"Atrial Premature Complexes", "Atrial Premature Complexes"
"Schistosomiasis mansoni", "Schistosomiasis mansoni"
"WAGR Syndrome", "WAGR Syndrome"
"Carcinoma, Non-Small-Cell Lung", "Carcinoma, Non-Small-Cell Lung"
"Tendinopathy", "Tendinopathy"
"Romano-Ward Syndrome", "Romano-Ward Syndrome"
"Persistent Vegetative State", "Persistent Vegetative State"
"Toxoplasmosis", "Toxoplasmosis"
"Movement Disorders", "Movement Disorders"
"Acne Keloid", "Acne Keloid"
"Hand-Foot Syndrome", "Hand-Foot Syndrome"
"CREST Syndrome", "CREST Syndrome"
"Brain Stem Infarctions", "Brain Stem Infarctions"
"Vitelliform Macular Dystrophy", "Vitelliform Macular Dystrophy"
"Wounds, Nonpenetrating", "Wounds, Nonpenetrating"
"Yang Deficiency", "Yang Deficiency"
"Dizziness", "Dizziness"
"Prolapse", "Prolapse"
"Papillon-Lefevre Disease", "Papillon-Lefevre Disease"
"Hypercapnia", "Hypercapnia"
"Pulmonary Atelectasis", "Pulmonary Atelectasis"
"Pancreatic Fistula", "Pancreatic Fistula"
"Parathyroid Neoplasms", "Parathyroid Neoplasms"
"Adenoma", "Adenoma"
"Vulvar Vestibulitis", "Vulvar Vestibulitis"
"Iris Neoplasms", "Iris Neoplasms"
"Venous Thrombosis", "Venous Thrombosis"
"Tricuspid Atresia", "Tricuspid Atresia"
"Thymus Neoplasms", "Thymus Neoplasms"
"Aicardi Syndrome", "Aicardi Syndrome"
"Reproductive Tract Infections", "Reproductive Tract Infections"
"Hyperacusis", "Hyperacusis"
"Tuberculosis, Osteoarticular", "Tuberculosis, Osteoarticular"
"Salivary Gland Neoplasms", "Salivary Gland Neoplasms"
"Leukoaraiosis", "Leukoaraiosis"
"Arthralgia", "Arthralgia"
"Toxoplasmosis, Congenital", "Toxoplasmosis, Congenital"
"Intracranial Hemorrhage, Traumatic", "Intracranial Hemorrhage, Traumatic"
"Spinal Injuries", "Spinal Injuries"
"Optic Disk Drusen", "Optic Disk Drusen"
"Chronic Pain", "Chronic Pain"
"Immune Complex Diseases", "Immune Complex Diseases"
"Hepatorenal Syndrome", "Hepatorenal Syndrome"
"Tuberculoma", "Tuberculoma"
"Hearing Loss, Central", "Hearing Loss, Central"
"Pulmonary Eosinophilia", "Pulmonary Eosinophilia"
"Neoplasms, Squamous Cell", "Neoplasms, Squamous Cell"
"Noonan Syndrome", "Noonan Syndrome"
"Coronary Occlusion", "Coronary Occlusion"
"Paralysis, Hyperkalemic Periodic", "Paralysis, Hyperkalemic Periodic"
"Skin Abnormalities", "Skin Abnormalities"
"Blood Coagulation Disorders", "Blood Coagulation Disorders"
"Dehydration", "Dehydration"
"Chondrosarcoma, Mesenchymal", "Chondrosarcoma, Mesenchymal"
"Tonsillar Neoplasms", "Tonsillar Neoplasms"
"Tooth Wear", "Tooth Wear"
"Wounds, Penetrating", "Wounds, Penetrating"
"Nasopharyngeal Neoplasms", "Nasopharyngeal Neoplasms"
"Nervous System Neoplasms", "Nervous System Neoplasms"
"Poliomyelitis", "Poliomyelitis"
"Hypersensitivity, Immediate", "Hypersensitivity, Immediate"
"Adenomatous Polyps", "Adenomatous Polyps"
"Prostatic Diseases", "Prostatic Diseases"
"Fecal Impaction", "Fecal Impaction"
"Joint Loose Bodies", "Joint Loose Bodies"
"Narcolepsy", "Narcolepsy"
"Campylobacter Infections", "Campylobacter Infections"
"Coloboma", "Coloboma"
"Pallister-Hall Syndrome", "Pallister-Hall Syndrome"
"Medial Tibial Stress Syndrome", "Medial Tibial Stress Syndrome"
"Scotoma", "Scotoma"
"Nerve Compression Syndromes", "Nerve Compression Syndromes"
"Myocardial Infarction", "Myocardial Infarction"
"Respiratory Syncytial Virus Infections", "Respiratory Syncytial Virus Infections"
"Bone Marrow Neoplasms", "Bone Marrow Neoplasms"
"Carotid Stenosis", "Carotid Stenosis"
"Carcinoma, Basal Cell", "Carcinoma, Basal Cell"
"Blindness", "Blindness"
"Hydronephrosis", "Hydronephrosis"
"Chediak-Higashi Syndrome", "Chediak-Higashi Syndrome"
"Vein of Galen Malformations", "Vein of Galen Malformations"
"Porphyria, Acute Intermittent", "Porphyria, Acute Intermittent"
"Vaginal Discharge", "Vaginal Discharge"
"Hypolipoproteinemias", "Hypolipoproteinemias"
"Spina Bifida Cystica", "Spina Bifida Cystica"
"Amenorrhea", "Amenorrhea"
"Peripheral Nervous System Neoplasms", "Peripheral Nervous System Neoplasms"
"Angelman Syndrome", "Angelman Syndrome"
"Periprosthetic Fractures", "Periprosthetic Fractures"
"Hyperoxaluria, Primary", "Hyperoxaluria, Primary"
"Adenoma, Pleomorphic", "Adenoma, Pleomorphic"
"Chorioretinitis", "Chorioretinitis"
"Proctocolitis", "Proctocolitis"
"Hepatomegaly", "Hepatomegaly"
"Aneurysm", "Aneurysm"
"Hyperparathyroidism, Secondary", "Hyperparathyroidism, Secondary"
"Aortic Diseases", "Aortic Diseases"
"Eclampsia", "Eclampsia"
"Onycholysis", "Onycholysis"
"Tardive Dyskinesia", "Tardive Dyskinesia"
